exercise_id,title,exercise_type,body_part,equipment,difficulty_level
2632,30 Shoulders Bent-Over Dumbbell Reverse Fly,Strength,Shoulders,Dumbbell,Intermediate
2633,30 Shoulders Dumbbell Front Raise,Strength,Shoulders,Dumbbell,Intermediate
2634,30 Shoulders Dumbbell Lateral Raise,Strength,Shoulders,Dumbbell,Intermediate
2635,30 Shoulders Dumbbell Shrug,Strength,Shoulders,Dumbbell,Intermediate
2636,30 Shoulders Incline Face-Down Dumbbell Reverse Fly,Strength,Shoulders,Dumbbell,Intermediate
2637,30 Shoulders Seated Dumbbell Front Raise,Strength,Shoulders,Dumbbell,Intermediate
2638,30 Shoulders Seated Dumbbell Side Raise,Strength,Shoulders,Dumbbell,Intermediate
2639,30 Shoulders Neutral-Grip Arnold Press,Strength,Shoulders,Dumbbell,Intermediate
2640,30 Shoulders Standing Dumbbell Upright Row,Strength,Shoulders,Dumbbell,Intermediate
2641,MetaBurn 3-Way Shoulder Raise,Strength,Shoulders,Dumbbell,Intermediate
2642,MetaBurn Dumbbell Overhead Press,Strength,Shoulders,Dumbbell,Intermediate
2643,MetaBurn Single-Leg Arnold Press,Strength,Shoulders,Dumbbell,Intermediate
2644,RG Forward-Leaning Dumbbell Upright Row,Strength,Shoulders,Dumbbell,Intermediate
2645,RG Alternating Seated Dumbbell Lateral Raise,Strength,Shoulders,Dumbbell,Intermediate
2646,RG Seated Dumbbell Shoulder Press,Strength,Shoulders,Dumbbell,Intermediate
2647,FYR2 Dumbbell Clean and Jerk,Strength,Shoulders,Dumbbell,Intermediate
2648,FYR2 Dumbbell Cross-Body Front Raise,Strength,Shoulders,Dumbbell,Intermediate
2649,FYR2 Dumbbell Front Raise,Strength,Shoulders,Dumbbell,Intermediate
2650,FYR2 Dumbbell Lateral Raise,Strength,Shoulders,Dumbbell,Intermediate
2651,FYR2 Lateral Raise Hold,Strength,Shoulders,Dumbbell,Intermediate
2652,FYR2 Seesaw Dumbbell Military Press,Strength,Shoulders,Dumbbell,Intermediate
2653,FYR2 Single-Dumbbell Halo,Strength,Shoulders,Dumbbell,Intermediate
2654,FYR2 Single-Dumbbell Overhead Press,Strength,Shoulders,Dumbbell,Intermediate
2655,Car driver,Strength,Shoulders,Other,Intermediate
2656,Arnold press,Strength,Shoulders,Dumbbell,Intermediate
2657,Front Plate Raise,Strength,Shoulders,Other,Intermediate
2658,Battle ropes,Strength,Shoulders,Other,Intermediate
2659,Seated rear delt fly,Strength,Shoulders,Dumbbell,Intermediate
2660,Circus Bell,Strongman,Shoulders,Other,Beginner
2661,Landmine Linear Jammer,Strength,Shoulders,Other,Intermediate
2662,Crucifix,Strongman,Shoulders,Other,Beginner
2663,Bar shoulder extension stretch,Stretching,Shoulders,Other,Beginner
2664,Chair Upper Body Stretch,Stretching,Shoulders,Other,Beginner
2665,Sled Reverse Flye,Strength,Shoulders,Other,Intermediate
2666,Plate shoulder circle big to small,Strength,Shoulders,Other,Intermediate
2667,Sled Overhead Backward Walk,Strength,Shoulders,Other,Beginner
2668,Log Lift,Strongman,Shoulders,Other,Beginner
2669,Standing suspended rear delt fly,Strength,Shoulders,Other,Intermediate
2670,Waiter's carry,Strength,Shoulders,Other,Intermediate
2671,Towel dumbbell front raise,Strength,Shoulders,Other,Intermediate
2672,Reach-roll-lift combo,Stretching,Shoulders,Other,Intermediate
2673,Upright Row - Gethin Variation,Strength,Shoulders,Other,Intermediate
2674,Squat Press Shoulder Press - Gethin Variation,Strength,Shoulders,Other,Intermediate
2675,Plate lateral raise,Strength,Shoulders,Other,Intermediate
2676,Standing Military Press - Gethin Variation,Strength,Shoulders,Other,Intermediate
2677,Bent-over plate rear delt raise,Strength,Shoulders,Other,Intermediate
2678,Single-arm landmine press,Strength,Shoulders,Other,Intermediate
2679,Plate front raise,Strength,Shoulders,Other,Intermediate
2680,Holman Slow Overhead Press,Strength,Shoulders,Other,Intermediate
2681,30 Shoulders Plate Front Raise,Strength,Shoulders,Other,Intermediate
2682,Single-arm landmine push-press,Strength,Shoulders,Other,Intermediate
2683,Single-arm cable front raise,Strength,Shoulders,Cable,Intermediate
2684,Cable Internal Rotation,Strength,Shoulders,Cable,Beginner
2685,Seated face pull,Strength,Shoulders,Cable,Intermediate
2686,Single-arm bent-over cable rear delt fly,Strength,Shoulders,Cable,Intermediate
2687,Seated cable shoulder press,Strength,Shoulders,Cable,Intermediate
2688,Standing face pull,Strength,Shoulders,Cable,Intermediate
2689,Standing cable rear delt row,Strength,Shoulders,Cable,Intermediate
2690,Standing Low-Pulley Deltoid Raise,Strength,Shoulders,Cable,Intermediate
2691,Standing crossed-cable rear delt fly,Strength,Shoulders,Cable,Intermediate
2692,Cable Shoulder Press,Strength,Shoulders,Cable,Beginner
2693,Alternating Cable Shoulder Press,Strength,Shoulders,Cable,Beginner
2694,Cable Seated Lateral Raise,Strength,Shoulders,Cable,Intermediate
2695,Single-arm lying cable front raise,Strength,Shoulders,Cable,Intermediate
2696,Lying cable front raise,Strength,Shoulders,Cable,Intermediate
2697,Cable Rear Delt Fly - Gethin Variation,Strength,Shoulders,Cable,Intermediate
2698,One-Arm Cable Side Raise - Gethin Variation,Strength,Shoulders,Cable,Intermediate
2699,Rope Face Pull - Gethin Variation,Strength,Shoulders,Cable,Intermediate
2700,Lying cable lateral raise,Strength,Shoulders,Cable,Intermediate
2701,Cable seated row,Strength,Shoulders,Cable,Intermediate
2702,Single-arm cable lateral raise,Strength,Shoulders,Cable,Intermediate
2703,UP Cable Face Pull,Strength,Shoulders,Cable,Intermediate
2704,AA Cable Leaning Side Raise,Strength,Shoulders,Cable,Intermediate
2705,30 Shoulders Bent-Over Low Cable Reverse Fly,Strength,Shoulders,Cable,Intermediate
2706,30 Shoulders Cable Rope Face Pull,Strength,Shoulders,Cable,Intermediate
2707,30 Shoulders Cable Straight-Bar Front Raise,Strength,Shoulders,Cable,Intermediate
2708,30 Shoulders Cable Straight-Bar Upright Row,Strength,Shoulders,Cable,Intermediate
2709,30 Shoulders High Cable Reverse Fly,Strength,Shoulders,Cable,Intermediate
2710,30 Shoulders Single-Arm Bent-Over Cable Reverse Fly,Strength,Shoulders,Cable,Intermediate
2711,30 Shoulders Single-Arm Cable Front Raise,Strength,Shoulders,Cable,Intermediate
2712,30 Shoulders Single-Arm Leaning Cable Lateral Raise,Strength,Shoulders,Cable,Intermediate
2713,RG 3-Way Single-Arm Rear Delt Cable Fly,Strength,Shoulders,Cable,Intermediate
2714,RG Single-Arm Cross-Body Cable Front Raise,Strength,Shoulders,Cable,Intermediate
2715,Smith machine shoulder press,Strength,Shoulders,Machine,Intermediate
2716,Machine shoulder press,Strength,Shoulders,Machine,Intermediate
2717,Reverse Machine Flyes,Strength,Shoulders,Machine,Intermediate
2718,Single-arm Smith machine upright row,Strength,Shoulders,Machine,Intermediate
2719,Machine Lateral Raise,Strength,Shoulders,Machine,Intermediate
2720,Smith machine behind-the-neck press,Strength,Shoulders,Machine,Intermediate
2721,Smith Machine Behind-The-Neck Press - Gethin Variation,Strength,Shoulders,Machine,Intermediate
2722,30 Shoulders Leg Press Shoulder Press,Strength,Shoulders,Machine,Intermediate
2723,30 Shoulders Machine Shoulder Press,Strength,Shoulders,Machine,Intermediate
2724,30 Shoulders Pec-Deck Reverse Fly,Strength,Shoulders,Machine,Intermediate
2725,30 Shoulders Smith Machine Behind-The-Head Press,Strength,Shoulders,Machine,Intermediate
2726,30 Shoulders Smith Machine Shoulder Press,Strength,Shoulders,Machine,Intermediate
2727,Handstand push-up,Strength,Shoulders,Body Only,Intermediate
2728,Upward Stretch,Stretching,Shoulders,Body Only,Intermediate
2729,Shoulder Circles,Stretching,Shoulders,Body Only,Intermediate
2730,Cross-body shoulder stretch,Stretching,Shoulders,Body Only,Intermediate
2731,Arm circle,Stretching,Shoulders,Body Only,Intermediate
2732,Seated Front Deltoid,Stretching,Shoulders,Body Only,Beginner
2733,Shoulder Raise,Stretching,Shoulders,Body Only,Intermediate
2734,Hand Stand Push-Up,Strength,Shoulders,Body Only,Intermediate
2735,Wall walk,Strength,Shoulders,Body Only,Intermediate
2736,Return Push from Stance,Plyometrics,Shoulders,Body Only,Intermediate
2737,Wall shoulder tap,Strength,Shoulders,Body Only,Intermediate
2738,Bear crawl shoulder tap,Strength,Shoulders,Body Only,Intermediate
2739,Shadow boxing,Cardio,Shoulders,Body Only,Intermediate
2740,Bear crawl fire feet,Cardio,Shoulders,Body Only,Intermediate
2741,Wall sprawl,Plyometrics,Shoulders,Body Only,Intermediate
2742,Bent Over Shoulder Y,Stretching,Shoulders,Body Only,Intermediate
2743,Shoulder L,Strength,Shoulders,Body Only,Intermediate
2744,Shoulder Dislocation Stretch-Dowel,Stretching,Shoulders,Body Only,Intermediate
2745,TBS Inverted Row,Strength,Shoulders,Body Only,Intermediate
2746,PVC Shoulder Stretch,Stretching,Shoulders,Body Only,Intermediate
2747,Shoulder T,Stretching,Shoulders,Body Only,Intermediate
2748,HM Arm Circle,Strength,Shoulders,Body Only,Intermediate
2749,HM Shoulder Stretch,Stretching,Shoulders,Body Only,Intermediate
2750,HM Shoulder Stretch on Floor,Stretching,Shoulders,Body Only,Intermediate
2751,HM Shoulder Tap,Stretching,Shoulders,Body Only,Intermediate
2752,HM Hand-On-Wall Stretch,Strength,Shoulders,Body Only,Intermediate
2753,HM Jumping Arm Circle,Strength,Shoulders,Body Only,Intermediate
2754,Kipping Clapping Pull-Up,Strength,Shoulders,Body Only,Intermediate
2755,Holman Kneeling Overhead Press to Donkey Kick,Strength,Shoulders,Body Only,Intermediate
2756,Floor angel,Strength,Shoulders,Body Only,Intermediate
2757,Shoulder extension stretch,Strength,Shoulders,Body Only,Intermediate
2758,Backward Medicine Ball Throw,Plyometrics,Shoulders,Medicine Ball,Beginner
2759,Medicine ball scoop throw,Plyometrics,Shoulders,Medicine Ball,Intermediate
2760,Standing Two-Arm Overhead Throw,Plyometrics,Shoulders,Medicine Ball,Beginner
2761,Incline face-down bar front raise,Strength,Shoulders,E-Z Curl Bar,Intermediate
2762,Incline anti-gravity shoulder press,Strength,Shoulders,E-Z Curl Bar,Intermediate
2763,30 Shoulders EZ-Bar Front Raise,Strength,Shoulders,E-Z Curl Bar,Intermediate
2764,Side Wrist Pull,Stretching,Shoulders,,Beginner
2765,Elbow Circles,Stretching,Shoulders,,Beginner
2766,Kneeling Arm Drill,Plyometrics,Shoulders,,Beginner
2767,Bent-over shoulder rotation,Strength,Shoulders,Exercise Ball,Intermediate
2768,Band overhead triceps press,Strength,Triceps,Bands,Intermediate
2769,Band overhead triceps extension,Strength,Triceps,Bands,Intermediate
2770,Band straight-arm pull-down,Strength,Triceps,Bands,Intermediate
2771,Band skullcrusher,Strength,Triceps,Bands,Intermediate
2772,Single-arm band kick-back,Strength,Triceps,Bands,Intermediate
2773,Incline EZ-bar skullcrusher,Strength,Triceps,Barbell,Intermediate
2774,Decline Close-Grip Bench To Skull Crusher,Strength,Triceps,Barbell,Beginner
2775,Bench Press - Powerlifting,Powerlifting,Triceps,Barbell,Intermediate
2776,Behind-the-head skullcrusher,Strength,Triceps,Barbell,Intermediate
2777,Standing barbell overhead triceps extension,Strength,Triceps,Barbell,Intermediate
2778,Reverse-grip bench press,Strength,Triceps,Barbell,Intermediate
2779,Bench Press with Chains,Powerlifting,Triceps,Barbell,Beginner
2780,Floor Press,Powerlifting,Triceps,Barbell,Beginner
2781,One Arm Floor Press,Strength,Triceps,Barbell,Beginner
2782,Pin Presses,Powerlifting,Triceps,Barbell,Beginner
2783,JM Press With Bands,Strength,Triceps,Barbell,Beginner
2784,JM Press,Strength,Triceps,Barbell,Beginner
2785,Floor Press with Chains,Powerlifting,Triceps,Barbell,Beginner
2786,Reverse Band Bench Press,Powerlifting,Triceps,Barbell,Beginner
2787,Decline Barbell Triceps Extension - Gethin Variation,Strength,Triceps,Barbell,Intermediate
2788,AM Skullcrusher,Strength,Triceps,Barbell,Intermediate
2789,30 Arms Close-Grip Bench Press,Strength,Triceps,Barbell,Intermediate
2790,30 Arms Barbell Skullcrusher,Strength,Triceps,Barbell,Intermediate
2791,FYR2 Sprawl Over Kettlebell,Strength,Triceps,Kettlebells,Intermediate
2792,Dumbbell floor press,Powerlifting,Triceps,Dumbbell,Intermediate
2793,Seated triceps press,Strength,Triceps,Dumbbell,Intermediate
2794,Tricep Dumbbell Kickback,Strength,Triceps,Dumbbell,Intermediate
2795,Standing Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Intermediate
2796,Double-arm triceps kick-back,Strength,Triceps,Dumbbell,Intermediate
2797,Single-arm dumbbell triceps extension,Strength,Triceps,Dumbbell,Intermediate
2798,Decline Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Beginner
2799,Dumbbell skullcrusher,Strength,Triceps,Dumbbell,Intermediate
2800,One Arm Pronated Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Beginner
2801,One Arm Supinated Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Beginner
2802,Seated Bent-Over Two-Arm Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Beginner
2803,Tate Press,Strength,Triceps,Dumbbell,Beginner
2804,Standing Bent-Over One-Arm Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Intermediate
2805,Seated Bent-Over One-Arm Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Beginner
2806,Dumbbell Tricep Extension -Pronated Grip,Strength,Triceps,Dumbbell,Beginner
2807,V-sit with overhead triceps extension,Strength,Triceps,Dumbbell,Intermediate
2808,PJR Pull-Over,Strength,Triceps,Dumbbell,Intermediate
2809,Paul Carter Dumbbell Kick-Back,Strength,Triceps,Dumbbell,Intermediate
2810,Single-arm dumbbell skullcrusher,Strength,Triceps,Dumbbell,Intermediate
2811,Dumbbells-together incline bench press,Strength,Triceps,Dumbbell,Intermediate
2812,Incline dumbbell overhead triceps extension,Strength,Triceps,Dumbbell,Intermediate
2813,Dumbbell Crush Press,Strength,Triceps,Dumbbell,Intermediate
2814,Holman Hovering Renegade Triceps Press,Strength,Triceps,Dumbbell,Intermediate
2815,Holman Heavy Triceps Press to Overhead Press,Strength,Triceps,Dumbbell,Intermediate
2816,Total Fitness Close-Grip Dumbbell Press,Strength,Triceps,Dumbbell,Intermediate
2817,Dumbbell row to triceps kick-back,Strength,Triceps,Dumbbell,Intermediate
2818,Rolling triceps press,Strength,Triceps,Dumbbell,Intermediate
2819,MetaBurn Skullcrusher to Ab Crunch,Strength,Triceps,Dumbbell,Intermediate
2820,FYR2 Single-Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Intermediate
2821,30 Arms Overhead Dumbbell Triceps Extension,Strength,Triceps,Dumbbell,Intermediate
2822,30 Arms Dumbbell Skullcrusher,Strength,Triceps,Dumbbell,Intermediate
2823,30 Arms Dumbbell Kick-Back,Strength,Triceps,Dumbbell,Intermediate
2824,30 Arms BFR Dumbbell Kick-Back,Strength,Triceps,Dumbbell,Intermediate
2825,Dumbbell saw triceps skullcrusher,Strength,Triceps,Dumbbell,Intermediate
2826,Chain Handle Extension,Powerlifting,Triceps,Other,Beginner
2827,Sled Overhead Triceps Extension,Strength,Triceps,Other,Beginner
2828,Body Triceps Press Using Flat Bench,Strength,Triceps,Other,Intermediate
2829,Suspended Triceps Press,Strength,Triceps,Other,Beginner
2830,Seated triceps push-down,Strength,Triceps,Other,Intermediate
2831,Machine triceps extension-,Strength,Triceps,Other,Intermediate
2832,Holman Overhead Weighted Triceps Press,Strength,Triceps,Other,Intermediate
2833,30 Arms Weighted Triceps Dip,Strength,Triceps,Other,Intermediate
2834,Cable V-bar push-down,Strength,Triceps,Cable,Intermediate
2835,Reverse Grip Triceps Pushdown,Strength,Triceps,Cable,Intermediate
2836,Kneeling cable triceps extension,Strength,Triceps,Cable,Intermediate
2837,Single-arm cable triceps extension,Strength,Triceps,Cable,Intermediate
2838,Dip Machine,Strength,Triceps,Cable,Intermediate
2839,Triceps Pushdown,Strength,Triceps,Cable,Intermediate
2840,Low cable overhead triceps extension,Strength,Triceps,Cable,Intermediate
2841,Lying cable triceps extension,Strength,Triceps,Cable,Intermediate
2842,Low Cable Triceps Extension,Strength,Triceps,Cable,Beginner
2843,Cable overhead triceps extension,Strength,Triceps,Cable,Intermediate
2844,Single-arm low cable triceps extension,Strength,Triceps,Cable,Intermediate
2845,Incline cable straight-bar triceps extension,Strength,Triceps,Cable,Intermediate
2846,Paul Carter Overhead Rope Triceps Extension,Strength,Triceps,Cable,Intermediate
2847,TBS Rope Cable Push-Down,Strength,Triceps,Cable,Intermediate
2848,Single-arm cable triceps kick-back,Strength,Triceps,Cable,Intermediate
2849,Incline cable rope triceps extension,Strength,Triceps,Cable,Intermediate
2850,Reverse-grip cable straight-bar push-down,Strength,Triceps,Cable,Intermediate
2851,Kneeling Cable Triceps Extension - Gethin Variation,Strength,Triceps,Cable,Intermediate
2852,Cable Overhead Triceps Extension - Gethin Variation,Strength,Triceps,Cable,Intermediate
2853,Reverse-Grip Cable Triceps Pushdown - Gethin Variation,Strength,Triceps,Cable,Intermediate
2854,Cable Triceps Extension - Gethin Variation,Strength,Triceps,Cable,Intermediate
2855,Single-arm incline triceps extension,Strength,Triceps,Cable,Intermediate
2856,Triceps Overhead Extension with Rope - Gethin Variation,Strength,Triceps,Cable,Intermediate
2857,Cable rope push-down,Strength,Triceps,Cable,Intermediate
2858,Cable straight-bar push-down,Strength,Triceps,Cable,Intermediate
2859,Straight-arm bar pull-down,Strength,Triceps,Cable,Intermediate
2860,AM Rope Triceps Pushdown,Strength,Triceps,Cable,Intermediate
2861,AM Bar Triceps Push-Down,Strength,Triceps,Cable,Intermediate
2862,Rope overhead triceps extension,Strength,Triceps,Cable,Intermediate
2863,UP Rope Push-down,Strength,Triceps,Cable,Intermediate
2864,UP Triceps Extension Straight-Bar Push-Down,Strength,Triceps,Cable,Intermediate
2865,LD Cable One-Arm Upright Row,Strength,Triceps,Cable,Intermediate
2866,30 Arms Underhand Cable Straight-Bar Push-Down,Strength,Triceps,Cable,Intermediate
2867,30 Arms Single-Arm Reverse-Grip Cable Push-Down,Strength,Triceps,Cable,Intermediate
2868,30 Arms Cable V-Bar Push-Down,Strength,Triceps,Cable,Intermediate
2869,30 Arms Cable Straight-Bar Push-Down,Strength,Triceps,Cable,Intermediate
2870,30 Arms Cable Rope Push-Down,Strength,Triceps,Cable,Intermediate
2871,30 Arms Cable Rope Overhead Triceps Extension,Strength,Triceps,Cable,Intermediate
2872,BFR underhand straight-bar push-down,Strength,Triceps,Cable,Intermediate
2873,BFR overhand straight-bar push-down,Strength,Triceps,Cable,Intermediate
2874,BFR cable rope push-down,Strength,Triceps,Cable,Intermediate
2875,Triceps Pressdown,Strength,Triceps,Cable,Intermediate
2876,Machine Triceps Extension,Strength,Triceps,Machine,Intermediate
2877,Smith machine end-grip shoulder press,Strength,Triceps,Machine,Intermediate
2878,Assist machine triceps push-down,Strength,Triceps,Machine,Intermediate
2879,Smith machine close-grip bench press-,Strength,Triceps,Machine,Intermediate
2880,Machine Triceps Extension - Gethin Variation,Strength,Triceps,Machine,Intermediate
2881,Overhead Machine Triceps Extension - Gethin Variation,Strength,Triceps,Machine,Intermediate
2882,30 Arms Machine Triceps Dip,Strength,Triceps,Machine,Intermediate
2883,Triceps dip,Strength,Triceps,Body Only,Intermediate
2884,Weighted bench dip,Strength,Triceps,Body Only,Intermediate
2885,Push-Ups - Close Triceps Position,Strength,Triceps,Body Only,Intermediate
2886,Parallel Bar Dip,Strength,Triceps,Body Only,Intermediate
